Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,timestamp,cpu,memory,disk,latency,requests,errors,cpu_lag_1,cpu_lag_5,cpu_lag_15,cpu_roll_mean_60,cpu_roll_std_60,errors_roll_5_mean,mem_roll_mean_30,synthetic_failure,hours_to_failure
192.168.1.101-192.168.1.108-1883-36981-6,192.168.1.108,36981,192.168.1.101,1883,6,17/04/2025 03:38:32 PM,1321806,3,2,63.0,0.0,54.0,0.0,21.0,28.930952282978865,0.0,0.0,0.0,0.0,47.66206236013454,3.78270336191544,330451.5,657247.4235970803,1316316.0,92.0,1316474.0,658237.0,930664.246912924,1316316.0,158.0,5240.0,5240.0,0.0,5240.0,5240.0,0,0,0,0,96,80,2.269622017149264,1.513081344766176,0.0,54.0,10.5,21.61249638519345,467.1,0,1,0,0,0,0,0,0,0.0,12.6,21.0,0.0,0,0,0,0,0,0,3,63,2,0,-1,65160,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Initial access,2024-12-02 18:52:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-1883-58455-6,192.168.1.101,1883,192.168.1.108,58455,6,17/04/2025 03:42:21 PM,5186527,6,9,9.0,114.0,5.0,0.0,1.5,2.345207879911715,92.0,0.0,12.666666666666666,30.16620625799672,23.715291562157105,2.89210872709233,370466.2142857143,1170863.8379999076,4380381.0,0.0,5161805.0,1032361.0,1904470.6082432724,4388817.0,0.0,5186527.0,648315.875,1530771.8919154515,4380381.0,57.0,0,0,0,0,200,272,1.156843490836932,1.735265236255398,0.0,92.0,7.687499999999999,22.831903848197445,521.2958333333333,0,1,0,0,0,0,0,0,1.0,8.2,1.5,12.666666666666666,0,0,0,0,0,0,6,9,9,114,-1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Initial access,2025-01-25 20:15:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-60840-35843-6,192.168.1.108,35843,192.168.1.102,60840,6,15/04/2025 01:46:23 PM,10528,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.9696048632219,10528.0,0.0,10528.0,10528.0,0.0,0.0,0.0,0.0,0.0,10528.0,10528.0,0.0,10528.0,10528.0,0,0,0,0,0,44,0.0,189.9696048632219,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-03-06 14:20:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-33663-54451-6,192.168.1.108,54451,192.168.1.102,33663,6,15/04/2025 03:10:27 PM,4701,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.441395447777,4701.0,0.0,4701.0,4701.0,0.0,0.0,0.0,0.0,0.0,4701.0,4701.0,0.0,4701.0,4701.0,0,0,0,0,0,44,0.0,425.441395447777,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-03-25 00:57:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-31024-54451-6,192.168.1.108,54451,192.168.1.101,31024,6,15/04/2025 03:09:36 PM,19525,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.43277848911652,19525.0,0.0,19525.0,19525.0,0.0,0.0,0.0,0.0,0.0,19525.0,19525.0,0.0,19525.0,19525.0,0,0,0,0,0,44,0.0,102.43277848911652,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-08-03 12:29:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-57468-54451-6,192.168.1.108,54451,192.168.1.103,57468,6,15/04/2025 03:09:22 PM,19771,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1582621010571,19771.0,0.0,19771.0,19771.0,0.0,0.0,0.0,0.0,0.0,19771.0,19771.0,0.0,19771.0,19771.0,0,0,0,0,0,44,0.0,101.1582621010571,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-06-11 13:44:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-18212-54451-6,192.168.1.108,54451,192.168.1.103,18212,6,15/04/2025 03:11:52 PM,11083,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.45655508436343,11083.0,0.0,11083.0,11083.0,0.0,0.0,0.0,0.0,0.0,11083.0,11083.0,0.0,11083.0,11083.0,0,0,0,0,0,44,0.0,180.45655508436343,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-11-12 01:04:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-423-35843-6,192.168.1.108,35843,192.168.1.102,423,6,15/04/2025 01:46:36 PM,26406,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.74036203893056,26406.0,0.0,26406.0,26406.0,0.0,0.0,0.0,0.0,0.0,26406.0,26406.0,0.0,26406.0,26406.0,0,0,0,0,0,44,0.0,75.74036203893056,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-04-19 07:12:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-38938-54451-6,192.168.1.108,54451,192.168.1.102,38938,6,15/04/2025 03:11:31 PM,10512,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2587519025875,10512.0,0.0,10512.0,10512.0,0.0,0.0,0.0,0.0,0.0,10512.0,10512.0,0.0,10512.0,10512.0,0,0,0,0,0,44,0.0,190.2587519025875,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-03-28 08:52:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-56611-54451-6,192.168.1.108,54451,192.168.1.101,56611,6,15/04/2025 03:09:17 PM,13715,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.82573824279984,13715.0,0.0,13715.0,13715.0,0.0,0.0,0.0,0.0,0.0,13715.0,13715.0,0.0,13715.0,13715.0,0,0,0,0,0,44,0.0,145.82573824279984,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-09-01 21:20:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-1883-39957-6,192.168.1.101,1883,192.168.1.108,39957,6,17/04/2025 03:46:33 PM,95562141,1,7,0.0,116.0,0.0,0.0,0.0,0.0,102.0,0.0,16.571428571428573,38.03006329584155,1.2138698315685497,0.083715160797831,13651734.42857143,35863151.09631675,94980252.0,22.0,0.0,0.0,0.0,0.0,0.0,95562141.0,15927023.500000002,38728702.90808681,94980252.0,22.0,0,0,0,0,40,196,0.0104643950997288,0.0732507656981021,0.0,102.0,12.88888888888889,33.73590240546577,1138.111111111111,0,0,1,0,0,0,0,0,7.0,14.5,0.0,16.571428571428573,0,0,0,0,0,0,1,0,7,116,-1,502,0,0,521.0,0.0,521.0,521.0,94980252.0,0.0,94980252.0,94980252.0,Initial access,2025-01-08 22:22:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-8883-55077-6,192.168.1.108,55077,192.168.1.102,8883,6,17/04/2025 03:50:39 PM,11343169,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3526351410262864,3781056.333333333,6531515.409338964,11322998.0,4566.0,0.0,0.0,0.0,0.0,0.0,11343169.0,5671584.5,7998762.917404197,11327564.0,15605.0,0,0,0,0,40,80,0.0881587852565716,0.2644763557697148,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,0,0,0,15605.0,0.0,15605.0,15605.0,11322998.0,0.0,11322998.0,11322998.0,Initial access,2025-02-05 17:02:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-1989-54451-6,192.168.1.108,54451,192.168.1.101,1989,6,15/04/2025 03:10:45 PM,8932,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.91401701746528,8932.0,0.0,8932.0,8932.0,0.0,0.0,0.0,0.0,0.0,8932.0,8932.0,0.0,8932.0,8932.0,0,0,0,0,0,44,0.0,223.91401701746528,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-05-29 15:16:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-44761-54451-6,192.168.1.108,54451,192.168.1.102,44761,6,15/04/2025 03:09:05 PM,18941,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.59104587930943,18941.0,0.0,18941.0,18941.0,0.0,0.0,0.0,0.0,0.0,18941.0,18941.0,0.0,18941.0,18941.0,0,0,0,0,0,44,0.0,105.59104587930943,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-08-15 23:21:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-14843-54451-6,192.168.1.108,54451,192.168.1.103,14843,6,15/04/2025 03:09:17 PM,16910,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.27321111768184,16910.0,0.0,16910.0,16910.0,0.0,0.0,0.0,0.0,0.0,16910.0,16910.0,0.0,16910.0,16910.0,0,0,0,0,0,44,0.0,118.27321111768184,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-08-17 15:18:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-9510-54451-6,192.168.1.108,54451,192.168.1.103,9510,6,15/04/2025 03:10:28 PM,11946,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.42005692281936,11946.0,0.0,11946.0,11946.0,0.0,0.0,0.0,0.0,0.0,11946.0,11946.0,0.0,11946.0,11946.0,0,0,0,0,0,44,0.0,167.42005692281936,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-11-03 18:59:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.100-53-55759-6,192.168.1.100,55759,192.168.1.1,53,6,24/04/2025 11:36:56 AM,2097863,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76675550310006,233095.8888888889,253955.1422384692,501494.0,4630.0,1563981.0,521327.0,26020.79143684911,551300.0,504525.0,2097863.0,419572.6,222658.7687568132,551249.0,22713.0,0,0,0,0,128,132,1.906702201240024,2.860053301860036,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Exfiltration,2024-11-22 07:54:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.100-53-49739-6,192.168.1.100,49739,192.168.1.1,53,6,24/04/2025 04:00:24 PM,1522219,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255485577305237,217459.8571428572,263914.33475872973,501030.0,1701.0,1010706.0,505353.0,4122.432534317572,508268.0,502438.0,1522219.0,380554.75,247909.86506574656,512086.0,8782.0,0,0,0,0,96,112,1.970807091489464,3.284678485815773,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lateral movement,2025-02-11 00:25:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-44060-54451-6,192.168.1.108,54451,192.168.1.101,44060,6,15/04/2025 03:10:53 PM,13465,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.53323431117713,13465.0,0.0,13465.0,13465.0,0.0,0.0,0.0,0.0,0.0,13465.0,13465.0,0.0,13465.0,13465.0,0,0,0,0,0,44,0.0,148.53323431117713,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-11-16 08:05:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-47882-54451-6,192.168.1.108,54451,192.168.1.103,47882,6,15/04/2025 03:09:39 PM,11583,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.666839333506,11583.0,0.0,11583.0,11583.0,0.0,0.0,0.0,0.0,0.0,11583.0,11583.0,0.0,11583.0,11583.0,0,0,0,0,0,44,0.0,172.666839333506,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-08-22 01:12:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-8751-54451-6,192.168.1.108,54451,192.168.1.103,8751,6,15/04/2025 03:11:23 PM,11697,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.98401299478496,11697.0,0.0,11697.0,11697.0,0.0,0.0,0.0,0.0,0.0,11697.0,11697.0,0.0,11697.0,11697.0,0,0,0,0,0,44,0.0,170.98401299478496,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-11-24 14:45:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-20412-54451-6,192.168.1.108,54451,192.168.1.1,20412,6,15/04/2025 03:11:09 PM,4443,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.1462975467026,4443.0,0.0,4443.0,4443.0,0.0,0.0,0.0,0.0,0.0,4443.0,4443.0,0.0,4443.0,4443.0,0,0,0,0,0,44,0.0,450.1462975467026,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-03-20 08:24:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-25596-54451-6,192.168.1.108,54451,192.168.1.103,25596,6,15/04/2025 03:10:10 PM,11868,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.52039096730704,11868.0,0.0,11868.0,11868.0,0.0,0.0,0.0,0.0,0.0,11868.0,11868.0,0.0,11868.0,11868.0,0,0,0,0,0,44,0.0,168.52039096730704,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-09-14 10:03:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-56322-58094-6,192.168.1.108,58094,192.168.1.1,56322,6,15/04/2025 02:58:03 PM,5169,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.9220352099052,5169.0,0.0,5169.0,5169.0,0.0,0.0,0.0,0.0,0.0,5169.0,5169.0,0.0,5169.0,5169.0,0,0,0,0,0,44,0.0,386.9220352099052,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-09-17 00:38:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.101-192.168.1.108-1883-48337-6,192.168.1.108,48337,192.168.1.101,1883,6,17/04/2025 03:40:41 PM,1040294,3,2,70.0,0.0,62.0,0.0,23.33333333333333,33.724372986511305,0.0,0.0,0.0,0.0,67.28867031819851,4.806333594157036,260073.5,491089.0890558114,996436.0,575.0,997011.0,498505.5,704180.0662192164,996436.0,575.0,32519.0,32519.0,0.0,32519.0,32519.0,0,0,0,0,96,80,2.883800156494221,1.9225334376628145,0.0,62.0,11.666666666666668,24.86496866409984,618.2666666666667,0,1,0,0,0,0,0,0,0.0,14.0,23.33333333333333,0.0,0,0,0,0,0,0,3,70,2,0,-1,65160,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Initial access,2024-12-06 20:58:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.108-1883-33945-6,192.168.1.108,33945,192.168.1.103,1883,6,17/04/2025 03:40:38 PM,5966,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.2329869259135,5966.0,0.0,5966.0,5966.0,0.0,0.0,0.0,0.0,0.0,5966.0,5966.0,0.0,5966.0,5966.0,0,0,0,0,0,60,0.0,335.2329869259135,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Initial access,2025-01-14 13:22:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.100-53-52972-17,192.168.1.100,52972,192.168.1.1,53,17,24/04/2025 11:36:31 AM,3001072,2,1,68.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,34.0,0.0,33.98785500647768,0.9996427943081672,1500536.0,706761.7130773285,2000292.0,1000780.0,2000292.0,2000292.0,0.0,2000292.0,2000292.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,0.6664285295387781,0.333214264769389,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,45.333333333333336,34.0,34.0,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Exfiltration,2024-11-28 12:13:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-8883-55045-6,192.168.1.108,55045,192.168.1.102,8883,6,17/04/2025 03:41:50 PM,56247624,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711141149713275,18749208.0,32465121.36642321,56236701.0,2860.0,0.0,0.0,0.0,0.0,0.0,56247624.0,28123812.0,39761673.552077785,56239561.0,8063.0,0,0,0,0,40,80,0.0177785287428318,0.0533355862284956,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,0,0,0,8063.0,0.0,8063.0,8063.0,56236701.0,0.0,56236701.0,56236701.0,Initial access,2024-12-17 17:35:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.1-192.168.1.108-41671-58094-6,192.168.1.108,58094,192.168.1.1,41671,6,15/04/2025 02:58:08 PM,2360,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.457627118644,2360.0,0.0,2360.0,2360.0,0.0,0.0,0.0,0.0,0.0,2360.0,2360.0,0.0,2360.0,2360.0,0,0,0,0,0,44,0.0,847.457627118644,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-08-16 18:55:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.102-192.168.1.108-26314-54451-6,192.168.1.108,54451,192.168.1.102,26314,6,15/04/2025 03:09:55 PM,21767,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8822070106124,21767.0,0.0,21767.0,21767.0,0.0,0.0,0.0,0.0,0.0,21767.0,21767.0,0.0,21767.0,21767.0,0,0,0,0,0,44,0.0,91.8822070106124,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance,2025-10-18 05:34:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
192.168.1.103-192.168.1.104-50446-4444-6,192.168.1.103,50446,192.168.1.104,4444,6,23/04/2025 12:35:41 PM,62,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258.06451612903,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,62.0,62.0,0,0,0,0,0,60,0.0,32258.06451612903,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Exfiltration,2024-11-24 02:29:05.875473,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666
